zone_code;Id;Timestamp;Value
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-04-20T05:30:00+02:00;1672683.5119999999
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-04-20T08:30:00+02:00;1672893.144
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-04-12T16:15:00+02:00;1651861.926
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-04-12T03:15:00+02:00;1649894.198
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-04-20T07:15:00+02:00;1672793.384
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-03-23T08:15:00+01:00;1597722.9009999998
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-03-23T21:00:00+01:00;1600041.605
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-03-24T00:00:00+01:00;1600244.469
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-03-23T10:45:00+01:00;1598286.189
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-03-23T21:15:00+01:00;1600059.801
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-03-23T19:15:00+01:00;1599873.1919999998
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-03-23T19:45:00+01:00;1599935.601
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-04-23T03:15:00+02:00;1679608.575
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-04-24T00:15:00+02:00;1682494.5669999998
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-04-09T23:00:00+02:00;1643320.428
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-04-23T23:30:00+02:00;1682425.289
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-04-13T03:15:00+02:00;1652923.7140000002
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-10-06T01:15:00+02:00;2083879.4309999999
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-10-05T12:15:00+02:00;2082614.092
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-10-05T10:00:00+02:00;2082212.006
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-02-28T09:45:00+01:00;1521486.174
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-02-28T19:45:00+01:00;1524418.138
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-02-28T03:15:00+01:00;1519967.563
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-01-12T09:15:00+01:00;1360521.271
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-01-12T06:30:00+01:00;1359918.8159999999
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-02-12T23:45:00+01:00;1463920.61
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-02-12T03:45:00+01:00;1459871.8
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-02-12T08:45:00+01:00;1460749.841
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-02-12T09:30:00+01:00;1460950.843
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-02-13T00:30:00+01:00;1463977.9640000002
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-01-12T06:45:00+01:00;1359942.1930000002
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-01-12T03:45:00+01:00;1359751.585
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-01-12T15:30:00+01:00;1362196.75
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-01-12T11:30:00+01:00;1361137.631
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-02-27T17:15:00+01:00;1518095.2869999998
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-02-27T06:30:00+01:00;1515051.236
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-02-27T15:30:00+01:00;1517683.628
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-02-27T17:30:00+01:00;1518154.322
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-01-08T12:00:00+01:00;1345758.114
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-02T04:30:00+02:00;1859377.1169999999
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-12-05T19:45:00+01:00;2208344.875
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-03T07:45:00+02:00;1862804.0680000002
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-03T01:30:00+02:00;1862460.2240000002
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-02T19:00:00+02:00;1861856.207
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-03T14:00:00+02:00;1864076.3059999999
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-02T08:00:00+02:00;1859579.1169999999
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-02T08:15:00+02:00;1859596.896
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-02T02:15:00+02:00;1859244.5459999999
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-12-05T03:45:00+01:00;2205601.621
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-12-05T23:00:00+01:00;2208520.426
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-02T02:45:00+02:00;1859270.0590000001
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-12-05T23:15:00+01:00;2208531.316
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-02T16:30:00+02:00;1861412.1090000002
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-03T02:45:00+02:00;1862521.832
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-03T05:45:00+02:00;1862693.7119999998
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-10T02:30:00+02:00;1881172.2130000002
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-10T14:45:00+02:00;1882791.8969999999
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-03T20:30:00+02:00;1865492.466
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-10T02:45:00+02:00;1881185.23
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-10T08:00:00+02:00;1881489.1469999999
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-10T14:15:00+02:00;1882676.4719999998
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-10T19:15:00+02:00;1883730.804
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-10T18:45:00+02:00;1883643.4630000002
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-10T07:00:00+02:00;1881419.708
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-02T14:15:00+02:00;1860847.0869999998
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-03T08:00:00+02:00;1862821.7380000001
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-07-03T07:00:00+02:00;1862759.785
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-12-05T22:30:00+01:00;2208499.6659999997
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-12-05T21:30:00+01:00;2208460.056
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-12-05T12:30:00+01:00;2207088.398
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-12-05T02:45:00+01:00;2205570.379
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-08-10T19:15:00+02:00;1962498.1840000001
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-08-10T17:30:00+02:00;1962295.832
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-08-10T06:15:00+02:00;1960760.664
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-08-14T01:15:00+02:00;1967555.2240000002
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-08-13T03:15:00+02:00;1965130.164
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-08-14T01:30:00+02:00;1967564.591
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-08-22T20:30:00+02:00;1985590.9719999998
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-08-22T16:15:00+02:00;1984990.256
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-08-22T11:00:00+02:00;1984013.975
315;11718302-2a7f-4ca6-b6cf-ba6588f33643;2018-08-22T04:15:00+02:00;1983387.926
